customer_id,age,tenure,monthly_charges,total_charges,contract_length,payment_method,internet_service,online_security,tech_support,churn
2584,58.35353323627941,1.4555382200634508,79.41454476592136,2380.7687586901034,24,Electronic Check,DSL,Yes,No,0
6257,60.846462009195335,0.5767021840835176,34.76390510643199,2886.0754128210256,1,Credit Card,Fiber Optic,No,Yes,1
614,23.117664290524353,0.1337022130873943,61.39794797297285,1768.3893945327816,12,Bank Transfer,Fiber Optic,No,Yes,0
8262,65.77545993645813,0.6679219994069682,100.78177965866122,2727.3164560409314,12,Bank Transfer,Fiber Optic,No,No,1
4589,33.10514841590505,0.0466453088860818,95.24911451694427,628.488994030901,1,Mailed Check,Fiber Optic,Yes,Yes,1
2835,36.34924030937473,0.90627192429319,93.85156344504884,1035.574847322956,12,Electronic Check,DSL,Yes,Yes,1
7657,62.79928008871449,0.5593311979347053,94.58255776910885,1694.6273179170728,1,Credit Card,Fiber Optic,No,Yes,1
1049,62.14810524588844,1.627877346405516,65.37555446775895,854.9050586300674,24,Mailed Check,DSL,No,No,0
2188,36.00021506148378,3.958513879841677,76.59168443527477,1619.7351287397532,12,Mailed Check,Fiber Optic,No,Yes,0
20,18.815444479970623,0.3797137465350412,70.59623708604711,2711.31557981782,1,Credit Card,DSL,No,Yes,0
3784,22.4164936984504,0.3440961411736497,38.41012855614162,1444.9149667963034,24,Bank Transfer,Fiber Optic,No,Yes,1
2718,53.278472244834866,2.131660271591736,70.82019254494884,1416.808648882494,24,Credit Card,Fiber Optic,No,Yes,0
8250,50.14761214659963,2.5439739926140947,66.80849855930845,2660.613312018699,24,Electronic Check,DSL,Yes,Yes,0
5521,28.81086810286598,0.3589150821756802,47.07830604239902,2262.7610385806893,1,Electronic Check,DSL,No,No,1
5802,36.42649487416574,0.5559768123177508,100.92088416532368,2246.609523387142,24,Mailed Check,Fiber Optic,Yes,Yes,0
8043,18.37134465832286,1.604347643604999,78.49343071215324,1194.4937065074794,1,Electronic Check,DSL,Yes,Yes,0
4107,35.58636241545314,1.593552169919524,49.34113841455231,1510.5673160518136,1,Bank Transfer,No,Yes,Yes,0
8973,30.114642600104943,7.023406396194074,55.083555263370975,1331.6555152678498,12,Bank Transfer,No,Yes,Yes,0
4327,31.066975972242112,0.9480159410993612,27.09986212804452,1179.643659085514,12,Mailed Check,DSL,Yes,Yes,0
8977,44.60558855877733,0.4946030968428633,104.59609206338914,331.3296119657757,12,Credit Card,Fiber Optic,No,No,1
3,49.715328071510385,0.1490323626482017,75.0400377813312,2332.6828320505265,1,Electronic Check,Fiber Optic,Yes,Yes,0
7838,38.8326784579529,2.493372793625967,56.85157603590926,2930.7675017070073,24,Mailed Check,Fiber Optic,Yes,No,0
8269,28.73919498260781,0.8909606432875145,40.56457823053853,2483.3044700843147,12,Mailed Check,Fiber Optic,No,Yes,0
6732,26.741966572889066,0.929950354906916,68.97205900360896,213.93526110648983,1,Electronic Check,DSL,Yes,Yes,1
3922,43.36352116802938,0.9064560558536096,74.99001593937807,2154.1953288719264,12,Bank Transfer,Fiber Optic,No,Yes,0
8296,55.41219015029037,1.416417495952507,25.034266469245253,2734.630186361015,24,Mailed Check,DSL,Yes,No,0
972,29.78422513787679,2.331329825386294,98.25412032006992,2795.2129967981045,12,Credit Card,Fiber Optic,Yes,Yes,0
3303,43.24937463106929,4.306195315320912,44.69491453307437,1515.815352829782,24,Mailed Check,DSL,No,No,1
2116,32.30179650292622,1.7352085523459415,48.93374283185767,1152.1403031403386,24,Mailed Check,Fiber Optic,Yes,No,0
1322,47.94539131535096,0.2169720382198835,73.56117495302331,2355.0364441261117,24,Mailed Check,Fiber Optic,Yes,Yes,1
2887,32.106282152238684,0.8580818586046902,30.287382482899623,2762.27850658999,1,Electronic Check,Fiber Optic,Yes,Yes,0
703,29.43484464185861,3.830974812953559,64.28197404799785,1918.585961767502,12,Mailed Check,Fiber Optic,Yes,Yes,0
3074,64.47785348633664,2.4941867218032336,80.7219264020875,1490.4792241656853,1,Credit Card,Fiber Optic,Yes,Yes,0
8033,61.17035292618438,4.267625510575024,78.09848896703069,1532.843494744836,12,Electronic Check,Fiber Optic,Yes,Yes,0
5510,37.87363668958693,0.9473349839902604,82.64515019216152,1709.940408801844,24,Bank Transfer,Fiber Optic,No,Yes,1
8328,36.34884546148138,0.32730972091754,85.11463306121476,1526.6286001734925,12,Electronic Check,Fiber Optic,Yes,Yes,1
5264,46.261976347319425,1.4561231954930696,65.05646399066194,1112.5754161292248,12,Bank Transfer,DSL,Yes,Yes,0
3205,25.715254288918047,2.1076623497448215,49.31674515613361,658.9629022425979,24,Mailed Check,Fiber Optic,Yes,Yes,0
3404,38.51732198141041,1.696792108778169,67.56215203986993,2413.490808227023,12,Electronic Check,DSL,No,Yes,0
6663,52.96372577047955,0.1844342081637968,61.3769824653745,2181.412641693427,12,Credit Card,Fiber Optic,Yes,No,1
1214,53.42386565416662,1.2554314794709305,71.89218641188221,800.361180680759,12,Electronic Check,DSL,Yes,No,0
3014,19.04322722330513,0.019040611802932,47.607779301936255,1584.1298445547225,12,Electronic Check,DSL,Yes,No,0
4981,22.03050356174107,0.8541332121388375,82.27259821157809,132.8063909936693,24,Electronic Check,Fiber Optic,Yes,No,1
6515,42.18140826108639,4.6727203109104325,122.34213634375948,1941.5278802773023,1,Credit Card,Fiber Optic,Yes,No,1
8383,41.38941381923385,1.544011546672179,61.29978245002892,1460.6195941214464,1,Credit Card,DSL,No,Yes,0
6848,47.14360530081499,2.293963902839814,39.92467336017954,-609.6877353753757,12,Mailed Check,Fiber Optic,Yes,Yes,0
5404,41.366404093838696,5.576345859031942,33.835403028642595,1546.8535741455323,1,Electronic Check,Fiber Optic,No,No,0
5928,42.49983726039766,5.192613193062236,95.87901209522288,963.2691590468193,12,Mailed Check,Fiber Optic,Yes,Yes,1
2898,65.87044974641663,0.5312002251016783,76.14204893872281,1335.3239708970225,12,Electronic Check,Fiber Optic,No,No,0
742,20.806345498964475,3.669686857443055,61.20496885480634,1426.4408338615742,24,Electronic Check,DSL,Yes,Yes,0
6153,28.404554355959455,6.154144953737821,48.22028874540687,1803.3984052975495,24,Bank Transfer,DSL,Yes,Yes,0
7320,12.86098428117613,3.1190632931013327,90.53388398679296,1348.8541968488266,1,Credit Card,Fiber Optic,No,Yes,1
8664,64.9597941971215,0.5238224641315599,71.16864761859203,1952.6797462035368,24,Mailed Check,No,Yes,Yes,0
3546,44.69698210019733,1.1173996868786304,54.06624356525566,1329.4253017361334,12,Credit Card,DSL,Yes,No,0
1344,57.85969412179512,4.854884619783081,40.81155092216331,1423.263459140897,24,Mailed Check,Fiber Optic,Yes,Yes,0
1388,63.42266795090279,3.7573749912526977,67.31721517684,1146.3352113569904,1,Mailed Check,DSL,No,Yes,1
7900,32.714818831374295,0.8299563980375038,36.05067165452102,3419.8539998294173,12,Credit Card,DSL,No,Yes,0
1852,66.62966338914268,1.1373610880886436,45.37825473410638,592.5027173443974,12,Bank Transfer,DSL,Yes,Yes,0
2910,58.85723825293859,2.158635119760834,84.82094093854903,1334.3191154694025,12,Electronic Check,DSL,No,Yes,0
3357,41.17865544578725,3.3111578711568437,75.19326215420246,2418.1729975582534,1,Bank Transfer,DSL,No,Yes,0
5222,40.201755469289395,2.929923850264983,61.716567620927115,2746.533084010357,24,Bank Transfer,Fiber Optic,No,Yes,0
2828,39.069939859509525,3.318871644343844,89.85900406084124,2690.77666409854,1,Electronic Check,Fiber Optic,No,Yes,0
1994,50.62455770801595,3.1118405907015556,70.81209394523583,1128.771391402548,1,Credit Card,No,No,Yes,1
1929,56.51439452497857,5.496934702376201,62.57761203754706,1557.8171820957484,1,Bank Transfer,Fiber Optic,Yes,Yes,0
6560,61.030139888786834,1.3650803969456982,75.70242017599064,868.3738714727174,1,Electronic Check,DSL,Yes,No,0
3277,57.552980637949055,0.6005665568637654,43.43310415127958,2098.1041431794774,24,Credit Card,Fiber Optic,Yes,No,1
4770,51.95052890606113,1.8637089712914643,86.28551743688942,1467.358734957433,12,Electronic Check,Fiber Optic,No,Yes,0
4197,56.45950281315563,0.9520480661361176,46.50889561061368,-324.33277852616015,12,Credit Card,DSL,Yes,Yes,0
5195,12.301404282933742,0.6916751457201625,63.296478154579965,1338.806480069302,24,Mailed Check,Fiber Optic,No,Yes,0
4282,17.321748706551794,0.8585487629830427,64.41043769956126,2617.526025652549,1,Credit Card,Fiber Optic,No,Yes,0
1685,22.31440313260296,0.6340696709199642,71.65241569562077,1672.9611268223907,12,Electronic Check,DSL,No,Yes,0
1557,53.703769393498746,1.4755181176817542,77.40186395173734,1264.69668693659,24,Electronic Check,Fiber Optic,Yes,Yes,0
6835,45.78955138853314,1.9966242862635943,61.7251450541757,3047.441733070169,24,Credit Card,Fiber Optic,No,Yes,0
1374,15.796579031848882,0.3316506835971536,104.57302575097006,1567.3732711571538,1,Electronic Check,DSL,No,Yes,0
2862,47.2581497678206,1.4453707023238207,59.26164848124649,1517.168208019982,1,Mailed Check,No,Yes,Yes,0
8853,15.023120555439334,0.0641365677830722,67.01758129227191,1208.0365566267058,24,Credit Card,DSL,Yes,Yes,0
5951,42.04896093383128,0.9467933636364604,56.22098459002359,1601.9045075738172,1,Bank Transfer,DSL,No,No,1
9678,63.84161925342548,0.0464316874528388,45.592998172153656,2037.259651610951,12,Mailed Check,Fiber Optic,Yes,No,0
4902,24.733535363845704,3.036593295116731,68.09279917252695,406.20013772582706,24,Mailed Check,Fiber Optic,Yes,Yes,0
9301,46.3187106803647,4.97907291060234,85.31652289468695,901.3488174669936,12,Credit Card,Fiber Optic,No,Yes,1
6090,39.39499134678935,0.6433790805428905,64.4259185659929,82.84846248580197,12,Mailed Check,Fiber Optic,Yes,No,1
4650,36.55926502216799,1.875493992824567,70.3707186048915,1899.8892883782944,12,Mailed Check,Fiber Optic,No,Yes,0
9897,33.348558726474465,1.609677652358758,41.52600714445014,1892.346733798302,24,Bank Transfer,Fiber Optic,Yes,Yes,0
7088,11.708069440734608,1.0812135838629051,71.06784750395562,1262.4779354634743,24,Credit Card,DSL,Yes,No,0
6973,68.68008203579046,0.560195928055395,70.29897202393744,1772.5291359833172,12,Mailed Check,Fiber Optic,Yes,Yes,0
7447,51.64342757086159,1.6737115816129,97.88760571402489,184.41991949483236,1,Credit Card,DSL,No,No,1
3162,46.83856292756054,0.1515168352075601,70.2010903092156,925.6663759071772,12,Credit Card,DSL,Yes,Yes,0
3349,50.18396935088917,8.734756763981261,53.33012813060472,2034.888268315192,12,Credit Card,DSL,No,No,0
7682,27.917099762342193,1.510977504221957,70.99660928255487,1289.9256799443774,1,Electronic Check,Fiber Optic,No,Yes,0
5439,45.1273782093245,0.2372063046138852,75.07341546924346,1786.846278694553,24,Bank Transfer,Fiber Optic,Yes,Yes,0
8562,50.643992190753494,2.0855170457174235,55.59803453312557,247.10313315733535,12,Electronic Check,DSL,Yes,Yes,0
2093,49.333107160651025,1.6909385850174046,71.7828337241574,2038.039739654349,24,Credit Card,Fiber Optic,Yes,No,0
5855,19.276124223046285,1.2351231225850687,54.22175666778784,1099.3190870147814,12,Electronic Check,Fiber Optic,Yes,Yes,1
1887,27.855947201175308,0.5941352444333858,55.03071834918313,1449.0114235466788,12,Bank Transfer,DSL,No,No,0
7404,37.238696994761206,0.3320992198730433,58.30907942152754,554.6401735483338,24,Bank Transfer,DSL,No,No,1
8200,41.194743739208874,4.539964565749891,77.70456957582408,2536.0906446774206,1,Mailed Check,Fiber Optic,No,No,0
8499,13.301873376877488,1.222470741348444,98.3442320170351,343.29700323839097,1,Mailed Check,DSL,No,Yes,0
6727,27.88612989852556,10.996778449354329,52.67356021782278,776.0130507017085,24,Mailed Check,DSL,Yes,No,0
2447,44.4133619352024,0.4884387997974005,80.89356646090248,1402.1351582090329,24,Mailed Check,Fiber Optic,Yes,Yes,1
2060,42.90384867051316,1.4693819413221607,96.5723078095726,1797.2511250854395,24,Credit Card,Fiber Optic,No,Yes,0
9046,17.733413977098607,0.0961842980654215,76.8553897104651,1809.517847001578,1,Electronic Check,Fiber Optic,Yes,Yes,0
4901,34.121848519197,3.0645906927808775,83.90520155788275,2492.9352767829732,1,Bank Transfer,Fiber Optic,No,Yes,1
9063,46.00962457509755,3.6472479467163454,78.81539979170574,1497.5436615801898,1,Credit Card,Fiber Optic,No,Yes,0
7113,59.71112472286906,0.1951821663541588,63.934748800126265,1351.232639063444,12,Mailed Check,Fiber Optic,Yes,No,0
5377,78.57992976242454,3.722944315741655,79.92348107400096,2290.7698778826857,12,Bank Transfer,Fiber Optic,Yes,Yes,0
386,42.25590679714311,1.7312904618498497,65.24780152388016,2422.4267324103585,12,Bank Transfer,No,No,No,0
6215,26.596074794213195,1.9874777060420243,29.560805915319236,142.16308064981422,12,Bank Transfer,DSL,Yes,Yes,1
7489,43.75942348154953,1.2279413217762,36.89672280120435,1797.952570248662,24,Credit Card,No,No,No,0
4888,64.14280998663959,0.5798475767349819,44.84978288733508,-121.05684380491334,1,Credit Card,DSL,No,Yes,0
2031,52.10683894955966,0.4554295698090699,48.17757264879215,1483.9351768967897,1,Electronic Check,DSL,No,No,1
5018,70.63266865802096,6.9550684402664755,66.43555652475386,861.9491765195645,24,Mailed Check,DSL,No,Yes,0
7969,33.928069308695605,7.101361777512913,53.25115113151957,1857.995469005799,1,Credit Card,Fiber Optic,No,No,0
3039,25.559011520730817,1.0846504203629563,59.91568699423869,488.847384139895,1,Mailed Check,Fiber Optic,No,Yes,0
7350,61.29183521196759,7.164213581479366,83.9030947133366,1942.39731199395,24,Electronic Check,Fiber Optic,No,Yes,1
6657,20.96063342135344,0.5081005280654082,73.35243032743492,863.7836232748883,12,Electronic Check,Fiber Optic,Yes,Yes,1
9202,32.859061633332,0.4025898667619411,32.7889359750792,1308.669573032636,12,Mailed Check,DSL,Yes,Yes,1
3775,13.433971703678631,0.341182137327975,71.11720541504076,1227.0013445369902,1,Electronic Check,DSL,Yes,Yes,0
3396,19.21018086401503,0.661276686136546,32.545868585122626,2163.819080915483,12,Electronic Check,DSL,No,Yes,0
6512,53.23429738898824,1.5674280412492785,61.797951726159006,1454.717888508298,24,Credit Card,DSL,No,Yes,0
5818,42.642256778315385,1.2400157618732124,63.0879170686899,2263.3882255881326,12,Credit Card,No,Yes,No,0
629,40.835873684330416,7.096065067917202,47.07061124499599,1316.574894354071,12,Credit Card,Fiber Optic,Yes,No,0
1319,30.857316967610753,0.0192637562209283,45.46644609385291,475.07492576104187,12,Credit Card,No,No,No,0
8628,54.41398267912392,0.6449452251965363,82.90881781896648,2273.6205099632266,12,Bank Transfer,DSL,No,Yes,0
2622,51.835850310632786,12.317125045104088,39.34606754779267,702.2774563039204,12,Bank Transfer,DSL,Yes,No,0
7989,44.87137359300313,0.2983960910142571,52.631376656109296,1788.7910600331268,24,Electronic Check,Fiber Optic,No,No,0
5416,49.66893148622765,4.855719550217196,47.83825901308843,57.05211528269365,1,Mailed Check,No,Yes,Yes,0
5608,34.32130385180269,2.2266410268081103,67.7802636211795,844.7935068327247,1,Bank Transfer,DSL,No,Yes,0
5732,40.645613062755814,0.0192154390602275,45.01656314308011,1575.524805561362,24,Electronic Check,DSL,Yes,Yes,1
7188,71.82446960995304,3.179634866820078,64.94946678304426,1295.903231992065,24,Bank Transfer,DSL,Yes,No,0
7737,80.65497466502339,1.0956668146964843,51.82394347256448,612.2223440120617,12,Bank Transfer,DSL,Yes,Yes,0
1933,33.0203431482992,0.3390308185250785,31.06834919914813,1599.1926272526464,12,Bank Transfer,DSL,No,No,0
3153,-3.604823289824622,0.1419739759690272,82.9544313691885,1015.3531406765115,1,Electronic Check,Fiber Optic,Yes,No,1
4822,37.242191602611854,5.364984077079878,77.28295388075466,2276.1336425557156,1,Mailed Check,DSL,Yes,Yes,0
7641,8.974364268534515,1.5427826119208008,53.090572226767655,1991.8774904465777,1,Credit Card,DSL,No,Yes,0
9850,50.284845887705664,3.0819547215175422,95.60188927346296,799.5973544421478,12,Credit Card,DSL,Yes,Yes,1
5727,6.875788356576216,0.2437386592273084,52.17775144911095,1151.4812006942525,1,Bank Transfer,Fiber Optic,Yes,No,1
1906,46.715753887154165,3.82589530688689,68.25231247164535,1435.8560665013974,12,Mailed Check,DSL,Yes,No,0
4762,50.03260195819327,0.6538740602517902,59.92198074518249,35.38178809306987,1,Mailed Check,Fiber Optic,Yes,Yes,1
7498,71.86834344743521,0.6356073731938063,51.189439483569856,740.4781098697131,12,Bank Transfer,DSL,No,Yes,0
764,38.559101504130254,5.469094823400495,61.602135966648085,1849.794574078835,24,Credit Card,No,Yes,Yes,0
2738,45.135067517344325,0.576888169211016,68.60569545980472,2568.768444896484,12,Bank Transfer,DSL,No,Yes,0
1635,34.97837001840189,0.1757182345700543,75.3702566720531,2078.6540631112157,1,Credit Card,DSL,Yes,Yes,0
4060,36.444820449810585,0.0978213011806463,102.44897321617448,2553.920935725855,24,Mailed Check,Fiber Optic,No,Yes,0
5829,42.4088414975764,9.124850194793176,64.15647787006719,2518.1319420625277,12,Electronic Check,Fiber Optic,Yes,Yes,0
1748,47.51641254909768,1.9792258821459192,73.07776189481237,2156.1577963010413,1,Mailed Check,No,No,Yes,1
3297,65.14589540812304,2.202521218757503,86.51000042261273,433.4435449667224,24,Credit Card,DSL,No,Yes,0
4700,32.96303718684386,9.883741949146954,42.962000540225745,2046.1548086965113,1,Electronic Check,Fiber Optic,No,Yes,0
9489,32.79678348801401,2.5689211417387376,23.440774836557253,2245.285995979864,1,Credit Card,Fiber Optic,Yes,Yes,0
388,68.14256258823829,1.7674282991741133,85.9160583139903,185.7515353707047,12,Credit Card,Fiber Optic,No,Yes,0
7347,27.667515899658895,0.8370575507576838,91.5425711100074,526.4555944318861,12,Electronic Check,Fiber Optic,Yes,No,1
1823,36.627160272878825,4.08118020272786,65.8449920885367,2286.5121822356696,12,Electronic Check,Fiber Optic,No,Yes,0
9492,39.324338229836144,2.3951557161805144,41.63582527589567,2149.299887651204,24,Electronic Check,Fiber Optic,Yes,Yes,0
9777,45.999948294154095,4.689748595521654,87.78776716813165,1914.0788765356776,24,Bank Transfer,DSL,No,No,0
6743,16.480176016595987,1.6803395261092036,89.27195124604498,574.3265611341341,24,Electronic Check,DSL,Yes,No,1
7127,40.34620988425631,1.8671774850607368,70.51336152072376,1598.302848101334,12,Mailed Check,No,No,Yes,0
3867,44.79287006174433,1.0530394821378974,74.55268782019769,1462.2121467495335,12,Credit Card,DSL,Yes,No,0
5789,13.791674995521166,0.5107200091673906,101.93206144162106,818.6474189272792,24,Mailed Check,DSL,Yes,Yes,1
131,16.74004853400801,2.241876409815731,69.99472135727625,355.24720910263227,1,Bank Transfer,Fiber Optic,No,Yes,0
362,62.99108369503867,0.5880946963413571,75.45533484733437,190.52712581859396,24,Electronic Check,No,Yes,Yes,0
7368,32.95980300359933,3.350408234337338,72.38496886701914,1922.6035573253264,24,Bank Transfer,Fiber Optic,Yes,No,0
7356,52.961049732084206,2.235371103474424,80.46522442840289,1034.9540893280318,12,Electronic Check,Fiber Optic,Yes,No,0
1067,20.579777864186415,2.5747725388603864,56.69099033922501,1624.4562854401977,1,Electronic Check,Fiber Optic,No,Yes,1
4064,44.77781507198311,0.1080400385545219,51.79671826772881,1808.7926488154749,1,Bank Transfer,DSL,No,Yes,0
3042,42.35459441452652,1.5956125772042808,43.52913112952221,1418.8981509201935,12,Mailed Check,DSL,Yes,Yes,0
7277,24.1794331755112,1.1448334795348702,76.51579954503566,138.22075112398807,12,Bank Transfer,DSL,No,Yes,0
3279,41.19396793564054,0.5423659795486149,90.15353955706408,2666.287071728481,12,Bank Transfer,Fiber Optic,Yes,Yes,1
5387,60.265236287305,0.2814278762723213,72.76364585448303,1326.680542956508,24,Credit Card,DSL,Yes,No,1
628,38.11319619850528,0.4967542996130042,74.20844535968777,1074.1454868301066,24,Credit Card,DSL,Yes,Yes,0
2417,48.27214412859285,0.5619135976227065,50.53125553673824,2343.2285460228686,12,Electronic Check,DSL,Yes,No,1
7557,59.70673264857712,2.1087271412166735,56.35433341740072,1819.837392614969,12,Mailed Check,No,No,Yes,0
5870,34.2018757615336,4.497432443494649,107.80617559673122,2131.058880836139,12,Credit Card,Fiber Optic,No,No,1
8826,19.50702493496624,6.068272959942316,68.71922507121597,591.5339923056424,1,Electronic Check,Fiber Optic,Yes,No,1
5506,52.626711621760194,0.1718708119172413,61.3393103001262,2117.9201137051,12,Mailed Check,Fiber Optic,No,Yes,1
9929,50.32389566158621,4.702916351063198,33.731730545167196,825.1686086958636,12,Mailed Check,DSL,Yes,Yes,0
2000,28.826460327903263,1.6105627002434844,83.09499606517649,1702.2865967186813,12,Electronic Check,DSL,No,No,0
4931,56.448206773453805,3.645250984716804,82.46849639894651,2733.706763271543,12,Credit Card,Fiber Optic,Yes,Yes,1
8590,36.8593658003213,0.6409825248684137,75.76265098706868,2041.458063884687,24,Credit Card,DSL,Yes,Yes,0
7718,57.6762897634558,0.5248390335236097,66.93867251461478,1625.5995525417516,12,Credit Card,Fiber Optic,No,Yes,0
969,39.39763074033485,2.787253462134388,59.475792375993485,1685.3510567642002,24,Credit Card,No,Yes,Yes,0
129,41.49477047631462,3.472244064571574,96.19483894567928,2524.524448705809,24,Mailed Check,Fiber Optic,No,No,0
3650,33.53311645637351,2.6115506020509938,77.37217095220566,1376.2437289586671,24,Mailed Check,No,Yes,Yes,0
9109,62.98570573881433,8.261378402849854,65.21886229566948,2223.0740502502294,12,Credit Card,DSL,Yes,Yes,0
6740,24.581143524838915,0.6900423606870572,67.57542636706222,1394.3756059863558,24,Mailed Check,Fiber Optic,Yes,Yes,0
6484,35.011309302251874,2.514533639559837,56.08341038048929,1419.3079122356692,24,Electronic Check,DSL,Yes,Yes,0
5421,40.50854085523506,0.9317897671901552,45.87663879498661,1945.0166869071131,1,Credit Card,Fiber Optic,Yes,Yes,0
1301,29.97864319535427,2.8729244689611124,63.26611692829245,2895.579140308391,12,Credit Card,DSL,No,Yes,0
5954,52.143916539578285,1.9564835384623085,41.45959223954612,628.866184981665,24,Credit Card,DSL,Yes,Yes,0
6915,56.031884820914385,2.7811709403306564,52.59648752970488,1547.6579827437813,12,Credit Card,No,Yes,Yes,0
9600,35.137347084390385,3.355269382483823,75.75340679676809,2274.675011267944,1,Mailed Check,DSL,Yes,No,0
3097,55.62586996088277,0.2928923544964164,57.87166931954514,1529.69993436643,12,Mailed Check,Fiber Optic,Yes,No,0
3903,65.03604288739497,0.7849514007867493,44.93349085091936,959.1622041767432,12,Mailed Check,Fiber Optic,Yes,No,0
1638,46.353985983901914,2.120121017715765,33.869261315967506,1916.0018245401543,1,Credit Card,DSL,Yes,Yes,0
333,41.137068372905894,7.323901590438111,90.55266699615618,242.5896214182278,12,Mailed Check,Fiber Optic,Yes,No,0
944,38.51236204330926,4.389121161076854,89.87883849932248,218.72598838002637,1,Credit Card,Fiber Optic,Yes,Yes,1
7741,50.641164708799074,2.450932347583623,63.617328702238936,1073.4672101648775,24,Electronic Check,Fiber Optic,Yes,No,0
6088,16.782976655364532,0.4903101602269257,55.57773952817399,2517.856563928829,12,Credit Card,Fiber Optic,Yes,No,0
9424,41.722676354166296,3.1142887083717787,33.44133860863444,1696.1627200357552,12,Bank Transfer,Fiber Optic,No,Yes,0
8811,42.1638028342306,0.0424165923546862,53.44236325994288,1285.2081122492823,1,Bank Transfer,DSL,Yes,Yes,1
9695,36.53820771845917,5.066919006721904,70.24166829400299,1357.5443781561466,1,Bank Transfer,Fiber Optic,No,Yes,0
2082,49.01810123393672,9.512419465733773,62.437431711604376,2751.5974191524374,12,Electronic Check,No,No,Yes,0
7913,36.818654951193615,3.475726143659319,64.21572372151341,1494.3366959986768,1,Electronic Check,DSL,Yes,Yes,0
6632,46.85819595538771,3.6577185978943447,61.56981682217517,800.6762443539027,24,Credit Card,Fiber Optic,Yes,No,0
5572,32.00364396976251,0.756408804062299,43.025516464370654,2207.470649682583,1,Credit Card,DSL,No,No,1
831,19.83324233448585,0.926625558122567,62.79200191801913,1763.828981008237,24,Mailed Check,DSL,Yes,Yes,1
6731,65.22238686127022,0.8625430735803012,63.977564225339115,1245.3918685521076,24,Credit Card,No,Yes,No,0
4702,18.32192103381662,0.4904213575030346,65.6932286411437,-672.0785551977451,12,Mailed Check,DSL,Yes,Yes,1
9781,33.134845105173504,7.542189810516947,94.1862162670752,1751.0744791216275,24,Electronic Check,No,Yes,Yes,1
1053,47.41045279424108,1.249252437967756,81.21189946297184,1410.495920744655,12,Bank Transfer,Fiber Optic,Yes,Yes,0
8727,87.36656924566446,3.5779189346313274,85.72488710002797,3282.3771716304327,1,Credit Card,DSL,Yes,Yes,0
741,12.386886530025322,0.407000557451146,54.67879646939305,328.34458723071043,24,Credit Card,Fiber Optic,No,No,0
9071,53.844663477106465,0.5222631424572841,55.093540360322585,2609.2157857185794,12,Mailed Check,DSL,No,Yes,0
7831,37.09585733446738,1.8471158453427396,75.61973658724004,1204.1046055956026,12,Electronic Check,Fiber Optic,Yes,No,0
5435,50.318994580771424,0.2965024466916607,47.32553403626317,2270.0956963424023,12,Credit Card,Fiber Optic,No,No,1
4431,13.2826237830155,0.8129333755230809,100.55734280557616,1209.9694743776386,1,Mailed Check,Fiber Optic,Yes,Yes,1
1694,19.810304796298773,3.122338742544924,56.82168930160027,1381.7014817761897,1,Mailed Check,DSL,No,Yes,0
7976,44.813950928884864,0.2536094610003446,40.35683950503913,1533.4011903915678,12,Bank Transfer,DSL,Yes,Yes,0
9016,25.34581390927177,0.0260426053238361,65.9489706127241,1246.315171066862,12,Mailed Check,Fiber Optic,Yes,No,1
3428,60.76798071390859,7.804458552301877,57.45688434377454,1970.8894768262765,12,Credit Card,Fiber Optic,No,Yes,0
8482,39.51278446236858,0.6324235857521452,79.47759373201089,1261.203419190862,24,Electronic Check,Fiber Optic,No,Yes,0
9663,34.82525257064399,3.508682614974715,72.95688831041417,1524.930719494225,24,Electronic Check,Fiber Optic,Yes,No,0
7389,46.587252005506265,0.520668801094843,74.91172285019414,1701.4232174710696,12,Credit Card,Fiber Optic,Yes,Yes,1
3235,20.793166434963,0.6155815036791934,103.71828101444824,1575.5151259968625,24,Electronic Check,DSL,No,No,0
8952,21.838860600562533,1.2963710577258665,74.77390291494957,1758.757463980103,1,Credit Card,DSL,Yes,No,0
3417,52.61101723194324,2.8275762036421703,54.91375932991366,2231.0951227578817,12,Bank Transfer,DSL,No,Yes,0
5729,42.03789136122485,0.9414513639092048,37.64256446109138,2662.1130212911085,24,Mailed Check,Fiber Optic,No,Yes,0
8947,37.01406169360195,3.150195920906952,85.04385307606509,358.32104725036197,12,Electronic Check,Fiber Optic,Yes,Yes,1
3785,46.96554795319861,0.0437588256470846,73.09495010631007,1421.2865383135822,12,Credit Card,Fiber Optic,Yes,Yes,0
1880,27.91194900255717,1.8307829929598711,65.08002520473191,1923.498855772188,1,Electronic Check,Fiber Optic,No,Yes,1
8702,31.183930460201523,0.6975748157216306,39.89164871233421,208.38198118288733,24,Mailed Check,Fiber Optic,Yes,No,1
6384,38.102216545690744,0.008766543230713,49.365190555509315,1783.0372063935915,12,Bank Transfer,DSL,Yes,Yes,0
9647,47.52850350551008,8.412187328324876,74.0284763759246,233.8112780138672,1,Mailed Check,No,No,No,0
476,36.264459406654325,0.1922250545846035,65.08877045219629,1734.3722350904743,12,Bank Transfer,DSL,No,No,0
7996,73.14783498622697,0.7421273952788964,57.80102670373506,761.0946378896282,12,Mailed Check,DSL,Yes,No,0
7284,39.41283959547487,6.106917085777146,53.881730073719964,1168.3960460269443,1,Mailed Check,Fiber Optic,Yes,No,0
1580,27.846213444784283,2.7986490873168384,27.848571096661654,1733.297800530548,24,Credit Card,Fiber Optic,Yes,No,0
